	city	hotel_name	email	phone	postal_code	price	star_count	street	type	web	lat	lon	neighbourhood
231	Barcelona	Hotel Omm	reservas@hotelomm.com	+34(934)454000	08008	230.0	5	Rosello, 265	[u'Hotel']	http://www.hotelomm.com	41.396248	2.160955	la Dreta de l'Eixample
232	Barcelona	Ecozentric	info@ecozentric.com	+34(93)4122118	08007	109.0	0	Balmes 23, Principal 2	[u'Hostal']	http://en.ecozentric.com/	41.378803	2.175193	el Raval
233	Barcelona	Casp74	CASP74@APARTMENTSCASP74.COM	+34(93)2654194 	08010	225.0	4	Carrer de Casp, 74	[u'Apartotel']	http://WWW.APARTMENTSCASP74.COM/	41.392548	2.175255	la Dreta de l'Eixample
234	Barcelona	Condado	hotel@condadohotel.com	+34(93)2002311	08021	74.0	3	Aribau 201	[u'Hotel']	http://www.condadohotel.com	41.395901	2.149882	Sant Gervasi - Galvany
235	Barcelona	Arc de Triomf	info@aspasios.com	+34(93)3041498	08011	194.0	0	Ausias March, 95	[u'Casa / Apartamento']	http://www.aspasios.com/barcelona/apartments/eixample-central/arc-de-triomf	41.395065	2.180389	el Fort Pienc
236	Barcelona	No24 The Streets Apartments	info@thestreetsapartments.com	+34(677)738635	08003	129.0	0	Ferran 24	[u'Casa / Apartamento']	http://www.thestreetsapartments.com/en/barcelona-apartments/no-24-barcelona-apartments.html	41.390511	2.1243	Pedralbes
237	Barcelona	Hotel Regina Barcelona	bquintana@grhoteles.com	+34(93)3013232	08002	150.0	4	Bergara, 2-4	[u'Hotel']	http://www.reginahotel.com/index.php?idioma=en	41.385899	2.1679	la Dreta de l'Eixample
238	Barcelona	Hotel Rekord	info@hotelrekord.com	+34(93)2001953	08021	95.0	4	Muntaner, 352	[u'Hotel']	http://www.hotelrekord.com/	41.398602	2.1438	Sant Gervasi - Galvany
239	Barcelona	H10 Marina Barcelona	h10.marina.barcelona@h10hotels.com	+34(93)3097917	08005	119.0	4	Avinguda del Bogatell, 64-68	[u'Hotel']	http://www.hotelh10marinabarcelona.com/en/index.html	41.392979	2.192564	la Vila Olimpica del Poblenou
240	Barcelona	Attica 21 Barcelona Mar	info.bcnmar@attica21hotels.com	+34(93)2665200	08019	107.0	4	Carrer Provencals, 10	[u'Hotel']	http://www.attica21hotels.com/es/6/hotel-attica21-barcelona-mar	41.405231	2.211729	Diagonal Mar i el Front Maritim del Poblenou
241	Barcelona	Catalonia Catedral	catedral@hoteles-catalonia.es	+34(93)3436775	08002	200.0	4	Carrer dels Arcs, 10	[u'Hotel']	http://www.hoteles-catalonia.com/en/our_hotels/europa/spain/catalunya/barcelona/hotel_catalonia_catedral/index.jsp	41.3848	2.174145	el Barri Gotic
242	Barcelona	Exclusive Centric Floridablanca	centricexclusiveapartments@gmail.com	+34(672)347900	08015	142.0	0	Floridablanca, 133	[u'Casa / Apartamento']	http://exclusivecentricapartments.com/floridablanca.php	41.381569	2.162412	Sant Antoni
243	Barcelona	H10 Catalunya Plaza	h10.catalunya.plaza@h10hotels.com	+34(93)3177171	08002	164.0	3	Placa Catalunya 7	[u'Hotel']	http://www.hotelh10catalunyaplaza.com/en/index.html	41.387417	2.168051	la Dreta de l'Eixample
244	Barcelona	Just Style	info@juststyle.es	+34(93)3393786	08014	140.0	0	Passeig Sant Antoni, 30	[u'Apartotel']	http://www.juststyle.es	41.377228	2.137955	Sants
245	Barcelona	Lumine Luxury Sagrada Familia	pablomoba@icloud.com	+34(648)826474	8037	221.0	0	Mallorca, 336	[u'Apartotel']		41.398838	2.16934	la Dreta de l'Eixample
246	Barcelona	Hotel Claris	claris@derbyhotels.com	+34(93)4876262	08009	209.0	5	Pau Claris, 150	[u'Hotel']	http://www.hotelclaris.com	41.394402	2.1652	la Dreta de l'Eixample
247	Barcelona	Curious	hotel@hotelcurious.com	+34(93)3014484	08001	115.0	1	C/ Carme 25	[u'Hotel']	http://r.myhotelshop.de/redirect.php?placement=101&targetUrl=http%3A%2F%2Fwww.hotelcurious.com%2Fesp%2Fhotel-barcelona%2F&reportingId=133768835758105e1e1c9734.60467256&kid=2303	41.382408	2.170452	el Raval
248	Barcelona	Hotel Bestprice Gracia	INFO@HOTELBESTPRICEGRACIA.COM	+34(654)887766	08023	150.0	1	Carrer Marti 122	[u'Hotel']	http://WWW.HOTELBESTPRICEGRACIA.COM	41.409698	2.160835	el Camp d'en Grassot i Gracia Nova
249	Barcelona	Catalonia Park Guell	parkguell@hoteles-catalonia.es	+34(93)2191204	08023	110.0	3	Paseo Mare de Deu del Coll, 10	[u'Hotel']	http://www.hoteles-catalonia.com/es/nuestros_hoteles/europa/espanya/catalunya/barcelona/hotel_catalonia_rubens/index.jsp	41.416	2.147	el Coll
250	Barcelona	Cami Bed & Gallery	camigalleryahotel@gmail.com	+34(93)2701748	08010	90.0	0	Calle Casp 22, Principal 1o	[u'Hostal']	http://www.camibedandgallery.com/es/index.aspx	41.385063	2.173403	el Barri Gotic
251	Barcelona	Acta Antibes	info@hotelantibes.net	+34(93)2326211	08013	96.0	2	Diputacio, 394	[u'Hotel']	http://www.hotel-antibesbcn.com/en/	41.398491	2.177999	el Fort Pienc
252	Barcelona	La Casa Gran	info@lacasagranbarcelona.com	+34(636)897429	08036	157.0	0	Avenida Diagonal, 439 principal 1a	[u'Bed & Breakfast']	http://lacasagranbarcelonabb.com	41.393837	2.150122	l'Antiga Esquerra de l'Eixample
253	Barcelona	Apartamentos Bahia	info@apartamentosbahia.com	+34(93)3041399	08003	126.0	0	C/ Montserrat, 1	[u'Casa / Apartamento']	http://www.apartamentosbahia.com	41.377506	2.174649	el Raval
254	Barcelona	H10 Raco del Pi	direccion.hra@h10hotels.com	+34(933)426190	08002	142.0	3	Carrer del Pi, 7	[u'Hotel']	http://www.hotelh10racodelpi.com/en/index.html	41.383598	2.1739	el Barri Gotic
255	Barcelona	Villa Olimpica Suites	reservaszt@peniscolahoteles.com	+34(93)3569727	08019	112.0	4	Pallars 121-125	[u'Hotel']	http://www.zthotels.com/es/hotel/villa-olimpica-suites/	41.397144	2.192195	el Parc i la Llacuna del Poblenou
256	Barcelona	Grums Barcelona	info@hotelgrums.com	+34(93)4420666	08004	114.0	4	Palaudaries, 26	[u'Hotel']	http://www.hotelgrumsbarcelona.com/	41.372463	2.172383	el Poble Sec
257	Barcelona	Mihlton Barcelona	info@mihltonbarcelona.com	+34(608)161661	08008	94.0	0	Rosellon, 231 Principal 2a	[u'Hotel']	http://www.mihltonbarcelona.com/index.php/en/	41.393948	2.158009	la Dreta de l'Eixample
258	Barcelona	Europark	heuropark@nnhotels.com	+34(93)4579205	08009	124.0	3	Carrer d'Arago, 323 - 325	[u'Hotel']	http://www.hoteleuropark.com/	41.396301	2.17	la Dreta de l'Eixample
259	Barcelona	Forget Me Not Plus B & B	PLUS@FORGETMENOTBARCELONA.COM	+34(93)5321649	8008	105.0	0	Calle Rossello 198	[u'Bed & Breakfast']	http://WWW.FORGETMENOTPLUS.COM/	41.39304	2.157365	l'Antiga Esquerra de l'Eixample
260	Barcelona	Home Around Gracia Apartments	reservation@homearound.com	+34(935)306019	8010	116.0	0	Calle Torrent de la Olla, 42 	[u'Casa / Apartamento']	http://www.homearound.com	41.399731	2.160135	la Vila de Gracia
261	Barcelona	chic&basic Zoo 	zoo@chicandbasic.com	+34(93)2954652	08003	70.0	1	Passeig Picasso 22	[u'Hotel']	http://www.chicandbasic.com/hotel-barcelona-zoo/es/	41.386959	2.183349	Sant Pere, Santa Caterina i la Ribera
262	Barcelona	Benidorm	info@hostalbenidorm.com	+34(93)3022054	08002	80.0	2	Rambla dels Caputxins 37	[u'Hostal']	http://www.hostalbenidorm.com	41.379002	2.1749	el Raval
263	Barcelona	Room Mate Pau	pau@room-matehotels.com	+34(93)3436300	08010	169.0	4	Fontanella, 7	[u'Hotel']	http://pau.room-matehotels.com/index.php/en	41.387684	2.171928	la Dreta de l'Eixample
264	Barcelona	Zenit Barcelona	barcelona@zenithoteles.com	+34(93)2411800	08021	90.0	4	Santalo, 8	[u'Hotel']	http://barcelona.zenithoteles.com/	41.395008	2.146929	Sant Gervasi - Galvany
265	Barcelona	Ca La Maria	info@calamariabarcelona.com	+34(932)182453	08008	130.0	0	C/ Corsega, 284 Principal	[u'Bed & Breakfast']	http://www.calamariabarcelona.com	41.394558	2.157134	la Dreta de l'Eixample
266	Barcelona	Brummell	hola@hotelbrummell.com	+34(93)1258622	08004	130.0	3	Nou de la Rambla, 174	[u'Hotel']	http://www.hotelbrummell.com	41.371658	2.16646	el Poble Sec
267	Barcelona	Angla Boutique Apartments - Consell De Cent	contact@anglaboutiqueapartments.com	+34(656)851405	08011	159.0	4	Consell de Cent, 207	[u'Casa / Apartamento']	http://www.anglaboutiqueapartments.com/es/apartamentos/conselldecent	41.384621	2.156925	l'Antiga Esquerra de l'Eixample
268	Barcelona	Catalonia Born	born@hoteles-catalonia.es	+34(93)2688600	08003	140.0	4	Rec Comtal, 16-18	[u'Hotel']	http://www.hoteles-catalonia.com/en/our_hotels/europa/spain/catalunya/barcelona/hotel_catalonia_princesa/index.jsp	41.389999	2.1801	Sant Pere, Santa Caterina i la Ribera
269	Barcelona	Castro Exclusive Residences Spa Sagrada Familia	reservas@castroexclusiveresidences.com	+34(93)2812905	08025	348.0	4	Provenza, 414	[u'Apartotel']	http://www.castroexclusiveresidences.com/en/location/spa-sagrada-familia	41.402073	2.171262	la Sagrada Familia
270	Barcelona	Casp-er	964180@gmail.com	+34(640)383097	08010 	46.0	0	Casp 39	[u'Hotel']	http://www.casperbarcelona.com	41.391842	2.173603	la Dreta de l'Eixample
271	Barcelona	Deco Apartments Barcelona - Decimononico	info@decoapartmentsbarcelona.com	+34(620)587073	08006	135.0	0	Avenida Diagonal, 506,  7o 	[u'Casa / Apartamento']	http://www.decoapartmentsbarcelona.com	41.395374	2.153966	Sant Gervasi - Galvany
272	Barcelona	Cram Hotel	info@hotelcram.com	+34(93)2167700	08011	173.0	4	Carrer d'Aribau 54	[u'Hotel']	http://www.hotelcram.com	41.3881	2.16	l'Antiga Esquerra de l'Eixample
273	Barcelona	Catalonia Castellnou	castellnou@hoteles-catalonia.es	+34(93)2030550	08017	90.0	3	Castellnou 61	[u'Hotel']	http://www.hoteles-catalonia.com/es/nuestros_hoteles/europa/espanya/catalunya/barcelona/hotel_catalonia_castellnou/index.jsp	41.3965	2.1286	les Tres Torres
274	Barcelona	H*TOP BCN City	online@htophotels.com	+34(937)664422	08025	68.0	2	Travessera de Gracia 380-384	[u'Hotel']	http://www.htophotels.com/bcncity/default-es.html	41.410954	2.173175	el Baix Guinardo
275	Barcelona	Room Mate Emma	emma@room-matehotels.com	+34(93)2385606	08008	112.0	3	Carrer Rossello 205	[u'Hotel']	http://emma.room-matehotels.com/	41.392822	2.156286	l'Antiga Esquerra de l'Eixample
276	Barcelona	Barcelona Comtal Apartments			8015	185.0	0	Manso, 58	[u'Apartotel']		41.377457	2.161811	Sant Antoni
277	Barcelona	Princep de Viana		+34(93)3152265	08002	105.0	0	Principe de Viana, 16	[u'Pensi\xf3n']		41.387917	2.169919	la Dreta de l'Eixample
278	Barcelona	Dalia Ramblas		+34(934)120718	08001	110.0	3	Sant Pau, 22	[u'Hotel']	http://daliaramblas.com	41.380077	2.172836	el Raval
279	Barcelona	Denit Barcelona	info@denit.com	+34(935)454000	08002	113.0	3	Estruc 24-26	[u'Hotel']	http://www.denit.com/?utm_source=trivago&utm_medium=perfil_pro&utm_campaign=direct_link	41.387119	2.172462	el Barri Gotic
280	Barcelona	Andante Hotel	info@andantehotel.com	+34(902)222103	08001	132.0	3	Drassanes, 23-25	[u'Hotel']	http://www.andantehotel.com	41.375698	2.175998	el Raval
281	Barcelona	Cosmopolitan Boutique Hostal	info@barnahostal.com	+34(93)4871989	08008	94.0	2	Rambla de Catalunya 102, 1o, 2o	[u'Hostal']	http://www.barnahostal.com	41.393879	2.160002	la Dreta de l'Eixample
282	Barcelona	Catalunya	hcatalunya@hotelcatalunya.name	+34(93)3019150	08002	89.0	2	Calle Santa Anna, 24	[u'Hotel']	http://es.hotelcatalunya.net/	41.385502	2.171737	el Barri Gotic
283	Barcelona	Hostal Argo	info@hostalargo.com	+34(93)4576799	8009	74.0	2	Valencia, 305 Principal	[u'Hostal']	http://hostalargo.com/index.php/en/	41.385063	2.173403	el Barri Gotic
284	Barcelona	Onix Liceo	liceo@onixhotels.com	+34(93)4816441	08001	116.0	4	Carrer Nou de la Rambla 36	[u'Hotel']	http://www.onixliceohotel.com/en/	41.378067	2.173091	el Raval
285	Barcelona	Look Barcelona Bruc	reservations@bachomebarcelona.com	+34(620)657810		135.0	0	Bruc, 96	[u'Bed & Breakfast']		41.394985	2.169048	la Dreta de l'Eixample
286	Barcelona	Catalonia Avinyo	avinyo@hoteles-catalonia.es	+34(93)2702170	08002	170.0	3	Avinyo 16	[u'Hotel']	http://www.hoteles-catalonia.com/es/nuestros_hoteles/europa/espanya/catalunya/barcelona/hotel_catalonia_avinyo/index.jsp?seccion=hotel	41.381226	2.176401	el Barri Gotic
287	Barcelona	AinB Eixample Sagrada Familia	info@ainb.net	+34(93)4395664	08013	108.0	4	Sicilia, 109	[u'Casa / Apartamento']	http://www.apartmentsinbarcelona.net/	41.396053	2.180504	el Fort Pienc
288	Barcelona	DiagonalFlats	info@diagonalflats.com	+34(616)966011	08013	140.0	0	Avinguda de la Diagonal 245	[u'Casa / Apartamento']	http://www.diagonalflats.com/fr/espagne/diagonal-1/sagrada-familia/barcelone/	41.401501	2.180491	el Fort Pienc
289	Barcelona	Hostal Hostemplo	info@hostemplo.com	+34(93)4765575	08013	138.0	0	Carrer Sicilia 276	[u'Hostal']	http://www.hostemplo.com/	41.400909	2.174613	la Sagrada Familia
290	Barcelona	Residence Pierre & Vacances Barcelona Sants	vpl@fr.groupepvcp.com	+34(931)190287	08028	136.0	3	Carrer de Sants, 387	[u'Casa / Apartamento']	http://www.pv-holidays.com/es-es/alquiler-apartamentos-apartamentos-pierre-vacances-barcelona-sants_VPL-E_fp?hc=VPL13&duree=7&dated=2013-11-02	41.375496	2.124507	Sants - Badal
291	Barcelona	Pol And Grace	friends@polgracehotel.es	+34(93)4154000	8006	82.0	0	C/ Guillermo Tell,49 08006 Barcelona	[u'Hotel']		41.40181	2.14764	el Putxet i el Farro
292	Barcelona	Serhs Del Port	info.delport@grupserhs.com	+34(93)2308500	08001	112.0	3	Avenida Paralelo, n 40	[u'Hotel']	http://www.hotelserhsdelport.com/en/home	41.3745	2.1713	el Poble Sec
293	Barcelona	Senator Barcelona  Spa	senator.bcn@playasenator.com	+34(93)2609900	08028	107.0	4	Cardenal Reig 11	[u'Hotel']	http://www.hotelsenatorbarcelona.com	41.37674	2.113766	la Maternitat i Sant Ramon
294	Barcelona	Apartaments Ciutat Vella	info@apartamentsciutatvella.es	+34(93)2697475	08002	153.0	0	Carrer d'en Roca, 8	[u'Casa / Apartamento']	http://www.apartamentsciutatvella.es/	41.382229	2.173134	el Barri Gotic
295	Barcelona	Ingles	hingles@hotelingles.net	+34(93)3173770	08002	108.0	1	Calle Boqueria, 19	[u'Hotel']	http://www.hotelingles.net/index.php/es/	41.381458	2.17397	el Barri Gotic
296	Barcelona	Flor Parks	info@florparks.es	+34(93)3429760	08002	123.0	3	La Rambla 70	[u'Hotel']	http://www.hotel-flor-parks.com	41.380699	2.174	el Barri Gotic
297	Barcelona	Sitges Group Apartments			08006	219.0	0	Bonaire, 25	[u'Casa / Apartamento']		41.235569	1.808103	outskirt
298	Barcelona	Fira Centric	firacentric@firacentric.com		08004	124.0	0	Carrer de Mexic, 24	[u'Apartotel']	http://firacentric.com/	41.372681	2.148588	la Font de la Guatlla
299	Barcelona	Centric Sagrada Familia Apartments	centricexclusiveapartments@gmail.com	+34(672)347900	8025	114.0	0	Sardenya, 340	[u'Apartotel']	http://exclusivecentricapartments.com	41.404285	2.172333	la Sagrada Familia
300	Barcelona	Izaka Apartments D377	info@izaka.com	+34(656)851405	08007	153.0	0	Diagonal, 377	[u'Casa / Apartamento']	http://www.Izaka.com	41.396683	2.161073	la Dreta de l'Eixample
301	Barcelona	The5rooms	info@the5rooms.com	+34(93)3427880	08010	171.0	0	Pau Claris 72, 1o	[u'Bed & Breakfast']	http://www.thefiverooms.com	41.389191	2.1719	la Dreta de l'Eixample
302	Barcelona	Catalonia Park Putxet	putxet@hoteles-catalonia.es	+34(93)2125158	08023	80.0	4	Carrer del Putxet, 68-74	[u'Hotel']	http://www.hoteles-catalonia.com/es/nuestros_hoteles/europa/espanya/catalunya/barcelona/hotel_catalonia_park_putxet/index.jsp	41.4076	2.1443	el Putxet i el Farro
303	Barcelona	Praktik Bakery	reservas@hotelpraktikbakery.com	+34(93)3436690	08037	114.0	3	Provenca 279	[u'Hotel']	http://hotelpraktikbakery.com	41.396282	2.163207	la Dreta de l'Eixample
304	Barcelona	Leonardo Boutique Hotel Barcelona Sagrada Familia	info.sagradafam@leonardo-hotels.com	+34(93)2314258	08026	119.0	3	Mallorca, 606	[u'Hotel']	https://www.leonardo-hotels.com/leonardo-boutique-hotel-barcelona-sagrada-familia	41.411015	2.185559	el Camp de l'Arpa del Clot
305	Barcelona	Apartamentos Descartes	info@apartamentosdescartes.com	+34(93)2402292	08006	97.0	0	Descartes 4	[u'Apartotel']	http://www.apartamentosdescartes.com	41.400352	2.143148	Sant Gervasi - Galvany
306	Barcelona	Pulitzer	bquintana@grhoteles.com	+34(93)4816767	08002	153.0	4	Bergara 8	[u'Hotel']	http://www.hotelpulitzer.es	41.38612	2.168305	la Dreta de l'Eixample
307	Barcelona	Hotel Acta Azul	azul@actahotels.com	+34(93)4255161	08014	95.0	3	 Gran Via de Les Corts Catalanes, 327	[u'Hotel']	http://www.hotel-azulbarcelona.com	41.373028	2.14602	Hostafrancs
308	Barcelona	Hostal Grau 	bookgreen@hostalgrau.com	+34(93)3018135	08001	99.0	2	Ramelleres, 27	[u'Hotel']	http://www.hostalgrau.com	41.384701	2.1682	el Raval
309	Barcelona	Hotel Gran Derby Suite	granderby@derbyhotels.com	+34(93)4452544	08029	119.0	4	Loreto 28	[u'Hotel']	http://www.hotelgranderby.com	41.390011	2.14224	les Corts
310	Barcelona	Fuster Apartments	info@fusterapartments.com	+34(93)4762725	08009	209.0	0	Valencia, 358 	[u'Casa / Apartamento']	http://www.fusterapartments.com/index.php?PAR_IDIOMA=ANG	41.397732	2.170239	la Dreta de l'Eixample
311	Barcelona	Barcelona 226 Exclusive Rooms	INFO@BARCELONA226.COM		08006	102.0	0	Aribau 226	[u'Bed & Breakfast']	http://WWW.BARCELONA226.COM/	41.395123	2.15065	Sant Gervasi - Galvany
312	Barcelona	Hotel SERHS Rivoli Rambla	reserves.rivolirambla@grupserhs.com	+34(93)4817676	08002	150.0	4	La Rambla 128	[u'Hotel']	http://www.hotelserhsrivolirambla.com/?utm_source=TrivagoPro&utm_medium=publicidad&utm_campaign=TrivagoPro	41.384323	2.171289	el Barri Gotic
313	Barcelona	Citytrip Palau de la Musica	reservations@citytripbarcelona.com	+34(93)3294913	08001	117.0	0	Carrer de Sant Pere Mitja, 33	[u'Casa / Apartamento']	http://www.citytripbarcelona.com/	41.387863	2.177344	Sant Pere, Santa Caterina i la Ribera
314	Barcelona	Hotel Glories	reservas@hotelglories.com	+34(93)2650808	08013	101.0	3	Padilla 173	[u'Hotel']	http://www.hotelglories.com	41.401299	2.1827	el Fort Pienc
315	Barcelona	Pestana Arena Barcelona	arena.barcelona@pestana.com	+34(93)2893921	08014	116.0	4	Consell de Cent 51 - 53	[u'Hotel']	http://www.pestana.com/en/pestana-arena-barcelona/pages/home.aspx	41.376801	2.146044	Hostafrancs
316	Barcelona	Acta Splendid	recepcion.splendid@actahotels.com	+34(93)4512142	08011	104.0	3	Muntaner, 2	[u'Hotel']	http://www.hotel-splendidbarcelona.com	41.383991	2.163158	Sant Antoni
317	Barcelona	Apartaments Descans	info@h-travessera.com	+34(93)2132454	08024	72.0	0	Travessera de Dalt 121-123	[u'Casa / Apartamento']	http://www.apartamentsdescans.com	41.41217	2.158901	la Salut
318	Barcelona	555ApartmentsBCN	info@555apartmentsbcn.com	+34(67)4187976	08004	248.0	0	Gran Via de les Corts Catalanes, 555	[u'Casa / Apartamento']	http://www.555apartmentsbcn.com	41.383846	2.160419	l'Antiga Esquerra de l'Eixample
319	Barcelona	Condes de Barcelona	reservas@condeshotels.com	+34(93)4450000	08008	164.0	4	Paseo de Gracia 73-75	[u'Hotel']	http://www.condesdebarcelona.com/en/	41.393608	2.16248	la Dreta de l'Eixample
320	Barcelona	We Boutique Barcelona	info@weboutiquehotel.com	+34(932)503991	8010	143.0	2	Ronda De Sant Pere, 70,1-2	[u'Bed & Breakfast']	http://www.weboutiquehotel.com	41.391113	2.178983	la Dreta de l'Eixample
321	Barcelona	Hcc St. Moritz	stmoritz@hcchotels.es	+34(93)4121500	08007	134.0	4	Diputacio, 264	[u'Hotel']	http://www.hcchotels.es/en/hotel/hotel-hcc-st-moritz	41.3909	2.168	la Dreta de l'Eixample
322	Barcelona	Medium Prisma	prisma@mediumhoteles.com	+34(93)4394207	08029	90.0	2	Av.Josep Tarradellas, 119-121	[u'Hotel']	http://www.mediumhoteles.com/en/spain/barcelona/sants/hotel-medium-prisma	41.389099	2.1428	les Corts
323	Barcelona	Hostal Centric	info@hostalcentric.com	+34(93)4267573	08011	85.0	2	Casanova 13	[u'Hostal']	http://www.hostalcentric.com	41.382442	2.162506	Sant Antoni
324	Barcelona	Hostal Central Barcelona	info@hostalcentralbarcelona.com	+34(93)2451981	08013	50.0	2	Diputacio, 346	[u'Hostal']	http://www.hostalcentralbarcelona.com/	41.396442	2.175291	la Dreta de l'Eixample
325	Barcelona	Catalonia Port	port@hoteles-catalonia.es	+34(93)3424244	08002	200.0	4	Carrer Ample, 1	[u'Hotel']	http://www.hoteles-catalonia.com/en/our_hotels/europa/spain/catalunya/barcelona/hotel_catalonia_port/index.jsp	41.378685	2.178673	el Barri Gotic
326	Barcelona	HCristina	info@hcristina.es	+34(93)2186043	08012	75.0	2	Gran de Gracia, 14	[u'Hotel']	http://www.hcristina.es	41.398323	2.157408	la Vila de Gracia
327	Barcelona	Trivao Sagrada Familia Apartments	info@sagradafamiliaapartment.com	+34(932)080733	08025	165.0	0	Sardenya, 321	[u'Apartotel']		41.403828	2.172215	la Sagrada Familia
328	Barcelona	Cuatro Naciones	reserv@h4n.com	+34(93)3173624	08002	220.0	2	Las Ramblas 40	[u'Hotel']	http://www.h4n.com	41.379036	2.175016	el Raval
329	Barcelona	Casa Balmes	carlos@casabalmes.com	+34( 66)2444319	08007	129.0	0	Balmes 60 Pr.1o	[u'Bed & Breakfast']	http://www.casabalmes.com	41.389584	2.162308	l'Antiga Esquerra de l'Eixample
330	Barcelona	Anba Deluxe	info@anba.es	+34(93)3027333	08010	169.0	5	Ronda de Sant Pere 27 piso principal	[u'Bed & Breakfast']	http://www.anba.es/index_eng.php	41.385063	2.173403	el Barri Gotic
331	Barcelona	Astoria	astoria@derbyhotels.com	+34(93)2098311	08036	119.0	3	Paris, 203	[u'Hotel']	http://www.hotelastoria-barcelona.com	41.3941	2.1534	l'Antiga Esquerra de l'Eixample
332	Barcelona	Catalonia Plaza Catalunya	catalunya@hoteles-catalonia.es	+34(93)3015151	08002	170.0	4	Bergara, 11	[u'Hotel']	http://www.hoteles-catalonia.com/en/our_hotels/europa/spain/catalunya/barcelona/hotel_catalonia_plaza_catalunya/index.jsp	41.386375	2.16878	la Dreta de l'Eixample
333	Barcelona	Bbarcelona Apartments Sagrada Familia Executive Flats			 08025	194.0	0	Cartagena 271, 1 - 1A	[u'Casa / Apartamento']		41.408154	2.177276	la Sagrada Familia
334	Barcelona	Apartamentos Villarroel	villarroel@barcelona-apartment.com	 +34(93)4510402	08036	154.0	3	Carrer de Villarroel 163	[u'Pensi\xf3n']	http://www.barcelona-apartment.com/en/apartment-villarroel-apartaments-barcelona/	41.387852	2.153249	l'Antiga Esquerra de l'Eixample
335	Barcelona	SB Icaria Barcelona	reservasicaria@sbhotels.es	+34(93)2218200	08005	143.0	4	Avenida Icaria, 195	[u'Hotel']	http://www.hotelicariabarcelona.com	41.393559	2.199391	la Vila Olimpica del Poblenou
336	Barcelona	Barcelona Universal	bcnuniversal@nnhotels.es	+34(93)5677447	08001	152.0	4	Avinguda Parallel, 76-80	[u'Hotel']	http://www.hotelbarcelonauniversal.com/	41.374802	2.168	el Poble Sec
337	Barcelona	Ohla Eixample	info@ohlaeixample.com	+34(937)377977	08008	240.0	5	Carrer de Corsega, 289	[u'Hotel']	http://www.ohlaeixample.com	41.394459	2.156435	la Dreta de l'Eixample
338	Barcelona	Pillow Rooms	info@pillowrooms.com	+34(93)2503991	08010	143.0	0	Ronda Sant Pere 70	[u'Bed & Breakfast']	http://www.pillowrooms.com	41.391113	2.178983	la Dreta de l'Eixample
339	Barcelona	Condal	reservas@hotelcondal.es	+34(93)3181882	08002	100.0	2	C/ Boqueria, 23	[u'Hotel']	http://www.hotelcondal.es/reservas/?price_group=16777216	41.381538	2.174258	el Barri Gotic
340	Barcelona	Nuevo Triunfo	info@hotelnuevotriunfo.com	+34(93)4425933	08004	117.0	2	Cabanes 34	[u'Hotel']	http://www.hotelnuevotriunfo.com	41.373199	2.1699	el Poble Sec
341	Barcelona	Abapart Arago 565	info@arago565.es	+34(93)1830325	08026	89.0	0	Arago 565	[u'Apartotel']	http://www.arago565.es	41.407364	2.185004	el Camp de l'Arpa del Clot
342	Barcelona	Hostalin Barcelona Passeig de Gracia	gracia@hostalinbarcelona.es	(+34) 932 526 120	08008	115.0	0	Passeig de Gracia 78, 1deg2, Eixample	[u'Hostal']	http://hostalinbarcelona.es/en/pg-de-gracia/http://hostalinbarcelona.es/en/pg-de-gracia/	41.393951	2.163187	la Dreta de l'Eixample
343	Barcelona	Live Barcelona	reservas@hostallivebarcelona.com	+34(93)5327707	08004	102.0	2	Gran Via de les Corts Catalanes, 547	[u'Hostal']	http://www.hostallivebarcelona.com/?lang=en	41.383537	2.160012	l'Antiga Esquerra de l'Eixample
344	Barcelona	Alma Barcelona	reservations@almabarcelona.com	+34(93)2164490 	08008	259.0	5	Mallorca, 271	[u'Hotel']	http://www.almabarcelona.com	41.394398	2.163057	la Dreta de l'Eixample
345	Barcelona	Provenza Mbs		+34(616)881353	08036	162.0	0	Provenca, 131-133	[u'Casa / Apartamento']		41.387917	2.15224	l'Antiga Esquerra de l'Eixample
346	Barcelona	H La Paloma	info@hlapaloma.com	+34(934)124381	08001	99.0	0	La Paloma, 24	[u'Hotel']	http://www.hlapaloma.com	41.381996	2.164195	el Raval
347	Barcelona	Aspasios Rambla Catalunya Suites	info@aspasios.com	+34(93)3041448	08010	285.0	0	Rambla Catalunya, 42	[u'Apartotel']	http://www.aspasios.com/en	41.39019	2.164918	la Dreta de l'Eixample
348	Barcelona	Hotel Catalonia Mikado	mikado@hoteles-catalonia.es	+34(93)2114166	08017	105.0	3	Paseo Bonanova, 58	[u'Hotel']	http://www.hoteles-catalonia.com/es/nuestros_hoteles/europa/espanya/catalunya/barcelona/hotel_catalonia_mikado/index.jsp	41.403198	2.1271	Sant Gervasi - la Bonanova
349	Barcelona	Canton Barcelona	info@hotelcanton-bcn.com	+34(93)3173019	08002	96.0	1	Nou de Sant Francesc, 40	[u'Hotel']	http://www.hotelcanton-bcn.com	41.378483	2.178027	el Barri Gotic
350	Barcelona	Som Nit Born	reservas@hostalsomnitborn.com	+34(93)2502997	08003	99.0	0	Reina Cristina 13	[u'Hostal']	http://www.hostalsomnitborn.com	41.38216	2.183731	Sant Pere, Santa Caterina i la Ribera
